hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
OYO Flagship 81128 Hotel Edisson,₹ 588,1.0,Review score,1,"Mahipalpur, New Delhi",Classic Triple Room,1 large double bed,+₹ 103 taxes and charges,3,1 night, 2 adults,₹ 905,False,True,2023-06-06,2023-06-07,Air conditioning
Hotel Airport palace near Delhi airport aerocity,₹ 824,9.2,Superb,36,"Mahipalpur, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 99 taxes and charges,3,1 night, 2 adults,"₹ 1,099",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Room service, Free parking, Family rooms, Air conditioning"
Hotel Mangotree Deluxe - Ashok Park Main Metro Station,"₹ 1,148",1.0,Review score,1,"West Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 138 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,False,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Flagship Red Apple Home,"₹ 1,085",10,Exceptional,2,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,669",False,True,2023-06-06,2023-06-07,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Vikrant Serviced Apartment sector 52,"₹ 1,760",6.0,Review score,1,Gurgaon,Deluxe Family Suite,1 large double bed,+₹ 211 taxes and charges,0,1 night, 2 adults,"₹ 1,760",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Breakfast"
Tatvamasi Homestay,"₹ 3,200",9.8,Exceptional,166,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 384 taxes and charges,0,1 night, 2 adults,"₹ 3,200",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free WiFi, Free parking, Family rooms, Terrace, Garden, Laundry, Daily housekeeping, Air conditioning"
Hotel Apple Villa by Check in Room,"₹ 3,599",6.2,Review score,106,"Paharganj, New Delhi",Budget Double Room,"2 beds (1 single, 1 double)",+₹ 432 taxes and charges,3,1 night, 2 adults,"₹ 3,599",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Savoy Suites Noida,"₹ 5,400",6.8,Review score,190,Noida,One-Bedroom Suite,1 large double bed,+₹ 648 taxes and charges,4,1 night, 2 adults,"₹ 5,400",False,True,2023-06-06,2023-06-07,"Indoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, Breakfast"
Super OYO Townhouse 366 Uttam Nagar Near Nawada Metro Station,"₹ 1,025",3.2,Review score,40,"South West, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 171 taxes and charges,4,1 night, 2 adults,"₹ 1,864",False,True,2023-06-06,2023-06-07,
"NUAB House - Near Fortis, MAX, MEDANTA, Paras Hospitals and HUDA Metro",₹ 850,7.4,Good,229,"City Center - Sector 29, Gurgaon",Superior Double Room,2 single beds,+₹ 102 taxes and charges,0,1 night, 2 adults,₹ 850,False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free parking"
Flagship Hansa Residency Near Akshardham,"₹ 1,078",1.0,Review score,9,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 161 taxes and charges,3,1 night, 2 adults,"₹ 2,200",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
The Woodbury,"₹ 5,500",8.5,Very good,62,"DLF Phase I, Gurgaon",Superior Double Room,1 large double bed,+₹ 660 taxes and charges,0,1 night, 2 adults,"₹ 5,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Hr 10 Hotel,₹ 824,3.6,Review score,7,Sonīpat,Classic Triple Room,2 large double beds,+₹ 131 taxes and charges,3,1 night, 2 adults,"₹ 1,308",False,True,2023-06-06,2023-06-07,"Room service, Non-smoking rooms"
Serviced Apartments in Gurgaon - One BHK,"₹ 2,405",8.7,Fabulous,51,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",Additional charges may apply,0,1 night, 2 adults,"₹ 3,700",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Facilities for disabled guests, Family rooms"
"Hotel Le Heritage , Nizamudin Railway Station","₹ 1,780",4.1,Review score,18,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 214 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Daily housekeeping, Breakfast"
Hotel Grand Park Inn,"₹ 3,040",7.1,Good,147,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 395 taxes and charges,3,1 night, 2 adults,"₹ 3,800",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Ambience,"₹ 1,282",7.6,Good,119,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 154 taxes and charges,3,1 night, 2 adults,"₹ 1,282",False,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Garden"
Treebo Trend C T International,"₹ 2,338",5.9,Review score,84,"Karol bagh, New Delhi",[Sanitized] Standard Double or Twin Room,Multiple bed types,+₹ 281 taxes and charges,3,1 night, 2 adults,"₹ 4,975",True,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms"
Collection O 81035 Hotel Imperial Crown,₹ 911,1.0,Review score,1,Rewāri,Classic Triple Room,1 large double bed,+₹ 141 taxes and charges,3,1 night, 2 adults,"₹ 1,859",False,True,2023-06-06,2023-06-07,Room service
Flagship Hotel Happy Moments,₹ 798,3.3,Review score,3,New Delhi,Classic Triple Room,1 large double bed,+₹ 128 taxes and charges,3,1 night, 2 adults,"₹ 1,228",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
The Sky Residency - Uttam Nager,"₹ 1,125",7.3,Good,10,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 single bed,+₹ 135 taxes and charges,3,1 night, 2 adults,"₹ 1,500",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Ratandeep International at New Delhi Railway Station,"₹ 1,071",6.9,Review score,36,"Paharganj, New Delhi",Deluxe King Room,1 double bed,+₹ 129 taxes and charges,3,1 night, 2 adults,"₹ 1,071",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Private parking, Family rooms, Tea/coffee maker in all rooms, Bar, Breakfast"
AIRPORT HOTEL BOLLYWOOD PARADISE,"₹ 4,500",6.0,Review score,35,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 540 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, Tea/coffee maker in all rooms, Breakfast"
"Hotel Moon Star, Panipat",₹ 960,9.0,Superb,2,Pānīpat,Deluxe Room,"3 beds (2 doubles, 1 futon)",+₹ 115 taxes and charges,4,1 night, 2 adults,"₹ 1,200",False,True,2023-06-06,2023-06-07,"Free parking, Room service"
OYO Townhouse Majestic Medanta Unitech Cyber Park Near Omaxe Celebration Mall,₹ 758,3.0,Review score,1,Gurgaon,Deluxe Triple Room,1 extra-large double bed,+₹ 123 taxes and charges,4,1 night, 2 adults,"₹ 1,548",False,True,2023-06-06,2023-06-07,"Airport shuttle, Room service, Facilities for disabled guests"
LB residency - Near Medanta Hospital,"₹ 1,899",4.0,Review score,1,Gurgaon,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 228 taxes and charges,3,1 night, 2 adults,"₹ 1,899",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free WiFi, Family rooms, 24-hour front desk"
Country farms,"₹ 8,250",NA,NA,NA,Greater Noida,Two-Bedroom Villa,"9 beds (2 doubles, 4 bunk beds, 3 sofa beds)","+₹ 1,485 taxes and charges",0,1 night, 2 adults,"₹ 8,250",False,True,2023-06-06,2023-06-07,"Swimming Pool, Free WiFi, Free parking"
Hotel Royal Inn igi,"₹ 2,400",7.4,Good,36,"Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 288 taxes and charges,3,1 night, 2 adults,"₹ 2,400",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
Mandakini villa,"₹ 2,520",6.2,Review score,132,"South Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 302 taxes and charges,0,1 night, 2 adults,"₹ 2,520",True,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Free WiFi, Free parking, Family rooms, Terrace, Daily housekeeping, Air conditioning, Breakfast"
Woodpecker Apartments Hauz khas,"₹ 2,231",7.5,Good,49,"Hauz Khas, New Delhi",Economy Double Room,1 double bed,Includes taxes and charges,3,1 night, 2 adults,"₹ 2,231",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Laundry, Daily housekeeping, Air conditioning, Very good breakfast"
Hotel Silver Saffron Near Paschim Vihar Metro Station,"₹ 1,520",6.5,Review score,148,"Pashim Vihar, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 182 taxes and charges,3,1 night, 2 adults,"₹ 2,339",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, 24-hour front desk, Terrace, Good breakfast"
OYO Hotel Mannat Near Lotus Temple,"₹ 1,381",2.5,Review score,13,"Greater Kailash 1, New Delhi",Classic Triple Room,1 large double bed,+₹ 214 taxes and charges,3,1 night, 2 adults,"₹ 2,819",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Mahal,₹ 900,1.0,Review score,2,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 large double bed,+₹ 108 taxes and charges,3,1 night, 2 adults,"₹ 1,200",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Breakfast"
GoBravo Farm-2Bhk Villa with Pool & Garden,"₹ 11,699",NA,NA,NA,Greater Noida,Villa with Private Pool,"3 beds (2 extra-large doubles, 1 sofa bed)","+₹ 2,106 taxes and charges",0,1 night, 2 adults,"₹ 11,699",False,True,2023-06-06,2023-06-07,"Indoor swimming pool, Non-smoking rooms, Free parking, Family rooms"
The Picasso Residency Hotel New Delhi - Couple Friendly Local IDs Accepted,"₹ 2,736",7.0,Good,24,"West Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 328 taxes and charges,3,1 night, 2 adults,"₹ 7,200",False,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Air conditioning, Breakfast"
Flagship South Galaxy,"₹ 1,108",1.0,Review score,3,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 165 taxes and charges,3,1 night, 2 adults,"₹ 2,262",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping"
OYO 81012 Hotel Bulbul,₹ 911,NA,NA,NA,Rohtak,Classic Triple Room,1 large double bed,+₹ 141 taxes and charges,3,1 night, 2 adults,"₹ 1,859",False,True,2023-06-06,2023-06-07,Room service
OYO Flagship 80574 Royal Galaxy,₹ 976,NA,NA,NA,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 149 taxes and charges,3,1 night, 2 adults,"₹ 1,502",False,True,2023-06-06,2023-06-07,
HANGOUT,"₹ 14,000",10,Exceptional,1,"West Delhi, New Delhi",Three-Bedroom Apartment,"12 beds (3 extra-large doubles, 9 futons)","+₹ 2,520 taxes and charges",0,1 night, 2 adults,"₹ 14,000",False,True,2023-06-06,2023-06-07,"2 swimming pools, Free WiFi, Free parking, Terrace, Air conditioning"
The Oakland Plaza by Orion Hotels,"₹ 3,574",7.1,Good,332,"South Delhi, New Delhi",Deluxe Double or Twin Room,"2 beds (1 single, 1 double)",+₹ 429 taxes and charges,3,1 night, 2 adults,"₹ 3,574",False,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
Commodo Residency,"₹ 1,700",7.5,Good,60,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 204 taxes and charges,3,1 night, 2 adults,"₹ 1,700",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Air conditioning, Superb breakfast"
OYO Townhouse 069 Civil Lines Near Leisure Valley Park,₹ 901,5.3,Review score,45,"Old Gurgaon, Gurgaon",Classic Triple Room,1 extra-large double bed,+₹ 140 taxes and charges,4,1 night, 2 adults,"₹ 1,839",False,True,2023-06-06,2023-06-07,"Room service, Restaurant, 24-hour front desk"
Hotel The Prithvi,"₹ 5,354",6.7,Review score,10,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 643 taxes and charges,3,1 night, 2 adults,"₹ 5,354",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 101 Golf Course Road,"₹ 1,552",3.9,Review score,36,"Golf Course Road, Gurgaon",Classic Triple Room,1 extra-large double bed,+₹ 218 taxes and charges,4,1 night, 2 adults,"₹ 3,168",False,True,2023-06-06,2023-06-07,24-hour front desk
Flagship Kashish Residency,"₹ 1,085",1.2,Review score,6,"North Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,669",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
"Hotel Noida Continental Near Noida City Center "" Couple Friendly """,₹ 891,7.9,Good,136,Noida,Standard Double Room,1 double bed,+₹ 107 taxes and charges,3,1 night, 2 adults,₹ 891,False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Family rooms, Exceptional breakfast"
Hotel Imperial Crown,"₹ 1,215",NA,NA,NA,Rewāri,Double Room (1 Adult + 1 Child),1 extra-large double bed,+₹ 146 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,True,2023-06-06,2023-06-07,"Free parking, Family rooms, Restaurant, Room service, Non-smoking rooms, Facilities for disabled guests, Breakfast"
Hotel Delhi Aerocity,"₹ 1,695",7.5,Good,222,"Mahipalpur, New Delhi",Standard Deluxe Room,1 large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
lovely 1-Bedroom & living area apt in New Delhi,"₹ 1,600",NA,NA,NA,"South West, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 192 taxes and charges,0,1 night, 2 adults,"₹ 1,600",False,True,2023-06-06,2023-06-07,"Free WiFi, Private parking, Air conditioning"
Flagship Leisurrestay,₹ 911,7.3,Good,3,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 141 taxes and charges,3,1 night, 2 adults,"₹ 1,859",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping"
Treebo Trend House Inn,"₹ 1,910",5.3,Review score,89,Noida,Standard Double Room,1 extra-large double bed,+₹ 229 taxes and charges,3,1 night, 2 adults,"₹ 4,340",True,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free WiFi, Family rooms, Tea/coffee maker in all rooms"
Orana Aurnum,"₹ 4,499",7.7,Good,7,"West Delhi, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,499",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
POP 80869J Vs Residency,₹ 494,NA,NA,NA,Noida,Classic Triple Room,1 large double bed,+₹ 91 taxes and charges,3,1 night, 2 adults,"₹ 1,007",False,True,2023-06-06,2023-06-07,Room service
Hotel The Best Relax Inn By WB Inn,"₹ 2,000",7.0,Good,1,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning"
"D2M Hotel, Rohtak","₹ 1,530",10,Exceptional,1,Rohtak,Deluxe Room,2 double beds,+₹ 184 taxes and charges,4,1 night, 2 adults,"₹ 1,800",False,True,2023-06-06,2023-06-07,"Free parking, Family rooms, Restaurant, Room service, Non-smoking rooms, Tea/coffee maker in all rooms, Breakfast"
Collection O Hotel Love Garden,₹ 930,10,Exceptional,1,Ghaziabad,Classic Triple Room,1 large double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,431",False,True,2023-06-06,2023-06-07,Room service
AIR by Ahuja Residences,"₹ 7,965",8.3,Very good,211,"DLF Phase II, Gurgaon",Deluxe Room,1 large double bed,"+₹ 1,434 taxes and charges",4,1 night, 2 adults,"₹ 7,965",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Rivlet,"₹ 1,888",7.6,Good,133,"DLF Cyber City, Gurgaon",Deluxe Room,1 double bed,+₹ 227 taxes and charges,3,1 night, 2 adults,"₹ 3,563",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk"
"The Hans, New Delhi","₹ 5,775",6.2,Review score,263,"Central Delhi, New Delhi",Executive Room,Beds: 1 double or 2 singles,+₹ 693 taxes and charges,4,1 night, 2 adults,"₹ 10,500",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Family rooms, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
