hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
"Holiday Inn New Delhi Mayur Vihar Noida, an IHG Hotel","₹ 8,132",7.5,Good,"1,923","Mayur Vihar Phase 1, New Delhi",1 king Bed Standard,1 extra-large double bed,"+₹ 1,464 taxes and charges",5,1 night, 2 adults,"₹ 8,132",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Lodgers 1 BHK Serviced Apartment Golf Course Road Gurgaon,"₹ 14,239",9.7,Exceptional,63,"Golf Course Road, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)","+₹ 2,563 taxes and charges",0,1 night, 2 adults,"₹ 15,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk"
Park Inn By Radisson Gurgaon Bilaspur,"₹ 3,699",7.6,Good,277,Manesar,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 444 taxes and charges,4,1 night, 2 adults,"₹ 3,699",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Breakfast"
"Ambassador, New Delhi - IHCL SeleQtions","₹ 11,000",7.7,Good,966,"Central Delhi, New Delhi","Superior Room Queen Bed with 15% off on Food and Soft Beverages, Happy Hours (Buy 1 & Get 1) on select menu at InSomnia",1 large double bed,"+₹ 1,980 taxes and charges",5,1 night, 2 adults,"₹ 11,000",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Radisson Gurugram Udyog Vihar,"₹ 12,600",7.5,Good,"1,424","Udyog Vihar, Gurgaon",Superior Room with 1+1 IMFL at The Brew Bar,Beds: 1 double or 2 singles,"+₹ 2,268 taxes and charges",5,1 night, 2 adults,"₹ 12,600",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Bar, Good breakfast"
"Vivanta New Delhi, Dwarka","₹ 10,620",8.1,Very good,"2,506","Dwarka, New Delhi",Superior Room City View King Bed,1 extra-large double bed,"+₹ 1,912 taxes and charges",5,1 night, 2 adults,"₹ 10,620",False,True,2023-08-01,2023-08-02,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Private parking, Bar, Very good breakfast"
Olive Service Apartments - City Centre Noida,"₹ 8,027",8.9,Fabulous,55,Noida,Apartment with Terrace,1 extra-large double bed,"+₹ 1,445 taxes and charges",0,1 night, 2 adults,"₹ 8,027",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms"
The Grand Barso (A Luxury Heritage),"₹ 4,600",6.6,Review score,11,Bharatpur,Double Room with Garden View,1 extra-large double bed,+₹ 552 taxes and charges,0,1 night, 2 adults,"₹ 4,600",False,True,2023-08-01,2023-08-02,"Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Hotel Emporio Near New Delhi Railway Station,₹ 913,7.4,Good,"1,255","Paharganj, New Delhi",Day Use Room For 6 hours Strictly From (12 PM to 6 PM),1 double bed,+₹ 110 taxes and charges,3,1 night, 2 adults,"₹ 1,304",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Superb breakfast"
Roseate House New Delhi,"₹ 22,424",7.9,Good,"1,349","South West, New Delhi",Deluxe Room,Multiple bed types,"+₹ 4,036 taxes and charges",5,1 night, 2 adults,"₹ 22,424",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Good breakfast"
Saltstayz Hotel Huda City Center,"₹ 2,970",8.6,Fabulous,190,Gurgaon,Deluxe Room,1 extra-large double bed,+₹ 356 taxes and charges,3,1 night, 2 adults,"₹ 3,960",True,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Very good breakfast"
Treebo Trend Torque,"₹ 4,897",8.0,Very good,23,Greater Noida,Standard Double Room,1 large double bed,+₹ 588 taxes and charges,3,1 night, 2 adults,"₹ 11,129",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Good breakfast"
"Welcomhotel by ITC Hotels, Dwarka, New Delhi","₹ 10,080",7.0,Good,"2,799","Dwarka, New Delhi",Deluxe Double Room,1 large double bed,"+₹ 1,814 taxes and charges",5,1 night, 2 adults,"₹ 10,080",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Good breakfast"
Sheraton New Delhi Hotel,"₹ 17,000",8.5,Very good,"1,189","Saket, New Delhi",Deluxe Double or Twin Room,1 double bed,"+₹ 3,060 taxes and charges",5,1 night, 2 adults,"₹ 17,000",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Very good breakfast"
The Vanaashrya Sariska,"₹ 9,976",8.3,Very good,174,Tehla,Luxury Cottage,Entire bungalow • 1 bathroom • 60m²,"+₹ 1,796 taxes and charges",4,1 night, 2 adults,"₹ 9,976",True,True,2023-08-01,2023-08-02,"Free parking, Restaurant, Non-smoking rooms, Bar, Good breakfast"
Taj City Centre Gurugram,"₹ 18,500",8.7,Fabulous,"1,969","Sector 40 - 44, Gurgaon","Superior Room king bed with upgrade to Deluxe Room (Subject to avl),10% discount on food & Soft Beverages",1 extra-large double bed,"+₹ 3,330 taxes and charges",5,1 night, 2 adults,"₹ 18,500",False,True,2023-08-01,2023-08-02,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 10,000",6.5,Review score,"1,838","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,300 taxes and charges",5,1 night, 2 adults,"₹ 10,000",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Suryaa New Delhi,"₹ 6,958",7.4,Good,"1,093","New Friends Colony, New Delhi",Deluxe Room with 10% Discount on Food & Beverage,1 extra-large double bed,+₹ 835 taxes and charges,5,1 night, 2 adults,"₹ 6,958",False,True,2023-08-01,2023-08-02,"2 swimming pools, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hilton Garden Inn New Delhi/Saket,"₹ 9,500",7.5,Good,"1,341","Saket, New Delhi",King Guest Room,1 large double bed,"+₹ 1,710 taxes and charges",5,1 night, 2 adults,"₹ 9,500",True,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Colonel’s Retreat,"₹ 5,290",8.7,Fabulous,552,"South Delhi, New Delhi",Standard Double or Twin Room,Multiple bed types,Includes taxes and charges,3,1 night, 2 adults,"₹ 5,290",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Terrace, Laundry, Tea/coffee maker in all rooms, Fabulous breakfast"
Trident Gurgaon,"₹ 23,400",9.1,Superb,"1,078","Udyog Vihar, Gurgaon",Superior Double or Twin Room with Garden View,1 extra-large double bed,"+₹ 4,212 taxes and charges",5,1 night, 2 adults,"₹ 23,400",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Southwest Inn - Boutique Hotel,"₹ 2,867",6.2,Review score,308,"Dwarka, New Delhi",Superior Double or Twin Room,1 large double bed,+₹ 344 taxes and charges,3,1 night, 2 adults,"₹ 6,100",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Breakfast"
Heritage Village Resort & Spa Manesar-Gurgaon,"₹ 17,499",8.2,Very good,592,"IMT Manesar, Gurgaon",Heritage Superior Room - Complimentary Evening Hi-Tea & Snacks with Live Music,1 double bed,"+₹ 3,150 taxes and charges",5,1 night, 2 adults,"₹ 17,499",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Four Points by Sheraton New Delhi, Airport Highway","₹ 11,500",7.9,Good,386,"South West, New Delhi",Comfort Room,2 single beds,"+₹ 2,070 taxes and charges",4,1 night, 2 adults,"₹ 11,500",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Facilities for disabled guests, 24-hour front desk, Garden, Tea/coffee maker in all rooms, Good breakfast"
Hotel Decent Suites - Delhi Airport,"₹ 2,000",7.8,Good,"1,773","South West, New Delhi",Deluxe King Room,1 double bed,+₹ 240 taxes and charges,4,1 night, 2 adults,"₹ 3,076",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
"Nemesia City Center - Gurugram, Sector 29","₹ 9,000",7.8,Good,485,"City Center - Sector 29, Gurgaon",Standard King Room with 10% discount on F&B,1 extra-large double bed,"+₹ 1,620 taxes and charges",4,1 night, 2 adults,"₹ 9,000",False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Good breakfast"
FabExpress Chawla House,"₹ 1,645",7.7,Good,6,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 70 taxes and charges,3,1 night, 2 adults,"₹ 3,576",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
The Ashtan Sarovar Portico,"₹ 6,029",7.6,Good,127,"South Delhi, New Delhi",Superior Room - 1 Double Bed 220Sqft,NA,+₹ 723 taxes and charges,4,1 night, 2 adults,"₹ 6,029",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Good breakfast"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 11,879",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 2,138 taxes and charges",5,1 night, 2 adults,"₹ 11,879",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Le Meridien New Delhi,"₹ 13,150",7.7,Good,"1,055","Central Delhi, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,367 taxes and charges",5,1 night, 2 adults,"₹ 13,150",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Oberoi New Delhi,"₹ 24,075",9.4,Superb,468,New Delhi,Deluxe Room,1 extra-large double bed,"+₹ 4,334 taxes and charges",5,1 night, 2 adults,"₹ 24,075",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Exceptional breakfast"
Hotel Emerald Park,"₹ 1,039",8.7,Fabulous,117,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Karma Chalets Gurgaon,"₹ 9,000",8.3,Very good,103,Gurgaon,Studio Magnolia,Multiple bed types,"+₹ 1,620 taxes and charges",3,1 night, 2 adults,"₹ 9,000",True,True,2023-08-01,2023-08-02,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Very good breakfast"
Airport Hotel Mars,₹ 539,8.1,Very good,13,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
OYO Hotel The Grand Shyoraj,"₹ 1,127",8.0,Very good,1,Kakaur,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,Room service
Krishna Enclave,"₹ 1,773",NA,NA,NA,Ghaziabad,Double Room with Terrace,"2 beds (1 single, 1 double)",+₹ 213 taxes and charges,0,1 night, 2 adults,"₹ 1,773",False,True,2023-08-01,2023-08-02,
Hotel Aero Star Near Delhi Airport,"₹ 2,631",7.8,Good,469,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,1 extra-large double bed,+₹ 316 taxes and charges,3,1 night, 2 adults,"₹ 3,508",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Good breakfast"
"Holiday Inn Express New Delhi International Airport T3, an IHG Hotel","₹ 13,501",7.1,Good,961,"South West, New Delhi",Deluxe Room,1 large double bed,"+₹ 2,430 taxes and charges",4,1 night, 2 adults,"₹ 13,501",True,False,2023-08-01,2023-08-02,"Non-smoking rooms, Spa and wellness centre, Fitness centre, Restaurant, Free WiFi, Facilities for disabled guests, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Good breakfast"
OYO 81159 Hotel Crown,"₹ 2,216",NA,NA,NA,Pānīpat,Classic Triple Room,1 large double bed,+₹ 298 taxes and charges,3,1 night, 2 adults,"₹ 2,216",False,True,2023-08-01,2023-08-02,Room service
Hotel Aiwan-e-Shahi,"₹ 2,678",7.8,Good,384,"North Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 321 taxes and charges,3,1 night, 2 adults,"₹ 2,678",False,True,2023-08-01,2023-08-02,NA
Home@F37 Kailash Colony Metro,"₹ 3,500",8.3,Very good,227,"South Delhi, New Delhi",Super Deluxe Double Room,1 large double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Laundry, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
The Leela Ambience Convention Hotel Delhi,"₹ 9,300",8.4,Very good,"1,285","East Delhi, New Delhi",Deluxe Room with Bathtub,1 extra-large double bed,"+₹ 1,674 taxes and charges",5,1 night, 2 adults,"₹ 9,300",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Blue Pearl,"₹ 2,850",8.2,Very good,"2,068","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 342 taxes and charges,3,1 night, 2 adults,"₹ 3,800",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
"Park Inn by Radisson,South Delhi","₹ 6,999",7.6,Good,"1,112","South Delhi, New Delhi",Superior Room,1 large double bed,+₹ 840 taxes and charges,5,1 night, 2 adults,"₹ 6,999",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Lime Tree Luxury Studio,"₹ 2,880",9.0,Superb,34,Gurgaon,Standard Double Room,1 single bed,+₹ 346 taxes and charges,3,1 night, 2 adults,"₹ 2,880",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk"
Sterling Sariska,"₹ 5,265",6.5,Review score,33,Akbarpur,Classic Double Room,1 double bed,+₹ 632 taxes and charges,3,1 night, 2 adults,"₹ 5,265",True,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Free parking, Restaurant, Free WiFi"
Thikana Delhi ( Boutique B&B),"₹ 5,600",8.7,Fabulous,85,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 672 taxes and charges,0,1 night, 2 adults,"₹ 5,600",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Family rooms, Free WiFi, Free parking, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Superb breakfast"
Hyatt Place Gurgaon Udyog Vihar,"₹ 8,499",7.8,Good,"1,134","Udyog Vihar, Gurgaon",Hyatt King Room with Buffet Breakfast,1 extra-large double bed,"+₹ 1,530 taxes and charges",4,1 night, 2 adults,"₹ 8,499",True,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Bar, Good breakfast"
Airport Hotel Mars Stay By Sinon,₹ 629,8.4,Very good,7,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 75 taxes and charges,3,1 night, 2 adults,₹ 629,False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
"Le Meridien Gurgaon, Delhi NCR","₹ 19,400",8.2,Very good,"1,504",Gurgaon,King Room,1 extra-large double bed,"+₹ 3,492 taxes and charges",5,1 night, 2 adults,"₹ 19,400",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
